review_bucket,evidence_class,gv_id,card_print_id,listing_count,seller_count,median_active_ask,minimum_active_ask,maximum_active_ask,max_to_median_ratio,trimmed_band_ratio,flags,warning_flags,sample_title_1,sample_price_1,sample_url_1,sample_title_2,sample_price_2,sample_url_2
review_required_contamination,slab,GV-PK-BASE1-7-1999-2000,74c7d58e-f8e8-4a3f-baf4-2bb67e12f7de,51,41,85,19.95,39999.99,470.59,20.01,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",Pokemon AGS 2 GOOD Hitmonchan 7/102 Base Set Holofoil 1999 S#6359,19.95,https://www.ebay.com/itm/257574101914?_skw=Pokemon+%22Hitmonchan%22+7&hash=item3bf89ce39a:g:OB8AAeSw6MZqNIvX,Pokemon Hitmonchan 62/108 Holo Rare OMNI Graded 7,19.99,https://www.ebay.com/itm/366262138736?_skw=Pokemon+%22Hitmonchan%22+7&hash=item5546ecb770:g:E8QAAeSwLLdpS9gY
review_required_contamination,slab,GV-PK-BASE1-7-FIRST-EDITION,db12a4ca-c477-405b-af61-508158dfd107,31,16,755.99,46.98,99999.99,132.28,47.13,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",1999 POKEMON BASE SET 1ST EDITION #7 HITMONCHAN-HOLO PSA 6,755.99,https://www.ebay.com/itm/117221800902?_skw=Pokemon+%22Hitmonchan%22+%22Base+Set+1st+Edition%22+%227%22&hash=item1b4af6bbc6:g:paYAAeSwg2ZqGes4,PSA 7 Pokemon Base Set 1st Edition Holo Rare Hitmonchan 7/102 NEAR MINT!!,899.99,https://www.ebay.com/itm/236839130109?_skw=Pokemon+%22Hitmonchan%22+%22Base+Set+1st+Edition%22+%227%22&hash=item3724b653fd:g:f~oAAeSw37VqFeOw
review_required_contamination,slab,GV-PK-BASE1-7-SHADOWLESS,d06b9b45-1703-4d21-8737-9de5715f32f6,32,18,106.1,55,29999.99,282.75,16.38,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",1999 Pokemon Base Set Shadowless #7 Hitmonchan Holo PSA 2 Good,55,https://www.ebay.com/itm/317752608044?_skw=Pokemon+%22Hitmonchan%22+%22Base+Set+Shadowless%22+%227%22&hash=item49fb88052c:g:7eYAAeSwzk9pY03N,Hitmonchan Holo 7/102 Pokemon Base Set Shadowless (1999) EX-MT CGC 6ΓÖ¿∩╕ÅΓÖ¿∩╕Å3,55.980000000000004,https://www.ebay.com/itm/226717935681?_skw=Pokemon+%22Hitmonchan%22+%22Base+Set+Shadowless%22+%227%22&hash=item34c9712841:g:47wAAeSwkmdoCSXo
review_required_contamination,slab,GV-PK-BASE1-8-1999-2000,a390500a-13d2-4701-808b-a2f62746e756,62,47,152.5,26.99,39999.99,262.3,9.7,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",Pokemon XY Evolutions MACHAMP HOLO PSA 8,26.99,https://www.ebay.com/itm/137370520554?_skw=Pokemon+%22Machamp%22+8&hash=item1ffbebcbea:g:I1QAAeSwvBxqHms6,1999 POKEMON BASE SET 1ST EDITION #8 MACHAMP-HOLO PSA 5,40.99,https://www.ebay.com/itm/198454278790?_skw=Pokemon+%22Machamp%22+8&hash=item2e34cbfa86:g:wD0AAeSwvTFqPcYk
review_required_contamination,slab,GV-PK-BASE1-8-FIRST-EDITION,4189d20b-e178-4515-975e-5677472171f5,139,65,139.99,34.98,59999.99,428.6,17.2,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",1999 Pokemon Base Set 1st Edition Machamp Holo Rare 8/102 CGC 2.5 Good+ Subgrade,34.98,https://www.ebay.com/itm/205032240941?_skw=Pokemon+%22Machamp%22+%22Base+Set+1st+Edition%22+%228%22&hash=item2fbcdfb72d:g:wn4AAOSwk~RnBL5t,1999 Pokemon Base Set 1st Edition Machamp Holo Rare 8/102 CGC 4,40,https://www.ebay.com/itm/156476939691?_skw=Pokemon+%22Machamp%22+%22Base+Set+1st+Edition%22+%228%22&hash=item246ec09dab:g:6vMAAOSw1pVnG-6C
review_required_contamination,slab,GV-PK-BASE1-9-1999-2000,a54f59fa-379a-481a-bfc1-a48cddd8b3c1,87,65,80.99,14.99,39999.99,493.89,26.09,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",Magneton 9/102 Base Set Holo Rare Graded Pokemon Card,14.99,https://www.ebay.com/itm/157960364954?_skw=Pokemon+%22Magneton%22+9&hash=item24c72be39a:g:3LoAAeSwa5xqFHpH,Magneton 9/102 Base Set Holo Rare Graded Pokemon Card,17.99,https://www.ebay.com/itm/157897449833?_skw=Pokemon+%22Magneton%22+9&hash=item24c36be169:g:78YAAeSwJK5oRGtT
review_required_contamination,slab,GV-PK-BASE1-9-FIRST-EDITION,074718b1-05ea-4d58-b447-ad88e3101608,51,43,159.24,25,39999.99,251.19,32.47,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",1999 POKEMON BASE SET 1ST EDITION #9 MAGNETON-HOLO PSA 5,651.25,https://www.ebay.com/itm/406760377822?_skw=Pokemon+%22Magneton%22+%22Base+Set+1st+Edition%22+%229%22&hash=item5eb4cecdde:g:WjIAAeSwMzhpsvsc,1999 POKEMON BASE SET 1ST EDITION #9 MAGNETON-HOLO PSA 7,675,https://www.ebay.com/itm/198450228859?_skw=Pokemon+%22Magneton%22+%22Base+Set+1st+Edition%22+%229%22&hash=item2e348e2e7b:g:zJgAAeSwDDxqO4C3
review_required_contamination,slab,GV-PK-BASE1-9-SHADOWLESS,848e772a-bed3-4aa6-8da1-101f4c9e649b,31,23,213,53.99,9005.98,42.28,29.47,"[""candidate_exclusion_flags_present""]",[],"1999 POKEMON BASE SET - SHADOWLESS,  HOLO #9/102 MAGNETON CGC 6.5",80.99,https://www.ebay.com/itm/117012091843?_skw=Pokemon+%22Magneton%22+%22Base+Set+Shadowless%22+%229%22&hash=item1b3e76d3c3:g:k4kAAeSwAT5pfuHh,1999 POKEMON BASE SET SHADOWLESS #9 MAGNETON-HOLO PSA 5,85.16,https://www.ebay.com/itm/227400232517?_skw=Pokemon+%22Magneton%22+%22Base+Set+Shadowless%22+%229%22&hash=item34f21c2e45:g:Z4oAAeSwArRqOcho
review_required_contamination,slab,GV-PK-BWP-95-QUARTER-FINALIST-STAMP,240318e9-61d3-4232-ab56-9ff285852ec0,46,25,273.96,145,100000,365.02,5,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",2013 Pokemon BW Black Star Promo World Champions Festival #BW95 CGC 8.5 NM-MT+,145,https://www.ebay.com/itm/336285712575?_skw=Pokemon+%22Champions+Festival%22+95&hash=item4e4c30c0bf:g:q84AAeSwlhppFh-L,2013 Pokemon BW Black Star Promo World Champions Festival #BW95 CGC 8.5 NM-MT+,149.5,https://www.ebay.com/itm/406076476649?_skw=Pokemon+%22Champions+Festival%22+95&hash=item5e8c0b4ce9:g:V14AAeSwiYxogzBo
review_required_contamination,slab,GV-PK-CC-1,454c9738-5da2-41d6-8e94-ca2c7d3ef57e,20,16,1604.5,22.98,100009.99,62.33,91.97,"[""candidate_exclusion_flags_present""]","[""wide_trimmed_band_ratio""]","Pokemon Card Treecko CGC 9 Mint, EX Ruby & Sapphire 75/109, 2003 (1)",44.95,https://www.ebay.com/itm/127319026187?_skw=Pokemon+%22Treecko%22+1&hash=item1da4ce2a0b:g:lOAAAeSwQ7tpQabb,"Pokemon Card Treecko CGC 10 Gem, e-Reader EX Ruby & Sapphire 76/109, 2003 (1)",74.95,https://www.ebay.com/itm/116755247397?_skw=Pokemon+%22Treecko%22+1&hash=item1b2f27b125:g:J9MAAeSwh21pN9ty
review_required_contamination,slab,GV-PK-CC-2,a7aacf4c-4726-4bcd-ab0b-76dda112f829,11,5,1705.98,99.99,13005.99,7.62,4.36,"[""candidate_exclusion_flags_present""]",[],2004 POKEMON KIDS' WB! POKE CARD CREATOR #2 WURMPLE PSA 4,505.99,https://www.ebay.com/itm/307015280989?_skw=Pokemon+%22Wurmple%22+2&hash=item477b89695d:g:usgAAeSwJslqN5hW,2007 CARDDASS POKEMON DIAMOND & PEARL ZUKANCARD PART 2 #048 WURMPLE PSA 10,505.99,https://www.ebay.com/itm/306859711490?_skw=Pokemon+%22Wurmple%22+2&hash=item4772439c02:g:xmgAAeSwz7docy7v
review_required_contamination,slab,GV-PK-CC-3,bd16f36d-f0e8-4eec-bc9d-d61cc6a4413a,15,12,2100,59.99,26591.46,12.66,132.76,"[""candidate_exclusion_flags_present""]","[""wide_trimmed_band_ratio""]",Pokemon PokePark's Torchic Grand Opening #047/PCG-P Promo PSA 3,89,https://www.ebay.com/itm/306875550535?_skw=Pokemon+%22Torchic%22+3&hash=item4773354b47:g:5UwAAeSwg6Bp2uqM,2025 Pokemon Destined Rivals Torchic #040 PSA 9 Pop 3,100,https://www.ebay.com/itm/227346781518?_skw=Pokemon+%22Torchic%22+3&hash=item34eeec954e:g:XywAAeSw6oxqCPQ2&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYLYKHPwils6%2B8ljup34Yk3HkWIkoCxyAF6fx2qa%2B2O1Y1jl7h1QxaCyXkPUiSmKhnAE%2FsWSPKlbTUtAB8vgLPtm8wRmEhnnNd5lhp7XEt%2BWQHPtFMp01p%2F6cMadEHQ6q7jrXMdmWed5jIch0ljrEM46eAoeXBDtZ%2FxUYMrcdX82KOHngJ6uEaHNIbtVUqyhR9qGrBS2316zFjIiQOwJbEpOMjP%2F9QhOWI72btpV5%2F6DOfeoyFiMd6buIiRhmedHMMJB8b72Je9d21qvwW60t%2BsuAMAlV1nUo3er%2B3WKCsZoA%3D%3D
review_required_contamination,slab,GV-PK-CC-4,d8aa1424-8a24-44b1-8316-0882ae5005fd,13,7,3005.99,305.99,99999.99,33.27,56.99,"[""candidate_exclusion_flags_present""]",[],2006 POKEMON POP SERIES 4 #11 MUDKIP CGC 10 GEM MINT,305.99,https://www.ebay.com/itm/306889095864?_skw=Pokemon+%22Mudkip%22+4&hash=item477403fab8:g:7z4AAeSwwelp4~YT,2009 POKEMON PLATINUM SUPREME VICTORS #116 MUDKIP PSA 4,355.99,https://www.ebay.com/itm/298240002653?_skw=Pokemon+%22Mudkip%22+4&hash=item45707d4a5d:g:z-IAAeSw0Qpp49~o
review_required_contamination,slab,GV-PK-CC-5,80458cce-def2-439c-a567-7e8a384e2fa1,76,55,749.98,22,75005.99,100.01,81.76,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio"",""wide_trimmed_band_ratio""]",Pokemon TCG PSA 9 Charizard Holo Rare 5/18 Detective Pikachu 2019 EN,22,https://www.ebay.com/itm/188539320291?_skw=Pokemon+%22Pikachu%22+5&hash=item2be5d1b7e3:g:d7wAAeSwmGpqNx-~&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZDpSoqr0jp93lrv0Hp6xi0XTYHfWiLMpAO3CZ2V5JeYxxl0p6vaLGyPYNG%2B9MUgPlycjRgMPEtpzIbXMQ1K47rjJrCx%2FS4JIvHIrfH5Y88%2BBXa4SDmm9ps6R8AjgDTY5Bs1Egy4EQ6VySHSyBQtujRWRhgpI8%2FjB2dWY5xNbR57qCajK5anJBjZ--nXL8AAZeewN%2FWar3Fy0Ru7C9vSHsNZRXT1xcY%2B3nBtq%2F4ubcc5yiyFZ96C5VQoF8nNtq%2B7KC09e36fmxbAunufrJiCjVl1DegmmyG6JV%2BcHbv1wxfrA%3D%3D,2019 POKEMON SUN & MOON DETECTIVE PIKACHU #5 CHARIZARD-HOLO PSA 6,29.990000000000002,https://www.ebay.com/itm/298439385149?_skw=Pokemon+%22Pikachu%22+5&hash=item457c5fa03d:g:kK8AAeSw9tRqOFhw
review_required_contamination,slab,GV-PK-CG-1,0361f2ec-2533-4f55-bcb5-5bd1bc4cdc34,43,25,104.99,19.99,10000,95.25,26.79,"[""candidate_exclusion_flags_present""]",[],PSA 6 EX-MT 2006 POKEMON EX CRYSTAL GUARDIANS #1 BANETTE-HOLO,29.99,https://www.ebay.com/itm/336593547946?_skw=Pokemon+%22Banette%22+%22Crystal+Guardians%22+%221%22&hash=item4e5e89f2aa:g:I~oAAeSwl6ZqDjDI,Banette Reverse Holo 1/100 Crystal Guardians Pokemon PSA 6,50,https://www.ebay.com/itm/287008714402?_skw=Pokemon+%22Banette%22+%22Crystal+Guardians%22+%221%22&hash=item42d30d6ea2:g:fB8AAeSwH9ZpPZze&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGaAt4bPXGEZaParih6b37ZW29mWseQcgDVp57qy6mK4VEBXlLOqAT922MMqGHTuT5Oorv4AEfhWRmtyAs3kHX5yWiK%2BB8p8uKdmZ%2FJIX5uyRXLG4MUa2PtAPFrUIgO7gs5fe5kTCACkiM6RwNnuT%2FWhy1YQ6S%2FaBxlvCXHnmVvO0U4E2Zn3KoiPPNQa159mH9iXaf4IRUiBav5vmjhn%2FezqmSbZejbrtrfeDXqeyiDpEM5vEdNdPo0WGZhCNtfOvamrcNpjT4UDTh%2BoZDNVDImmLAzF35kHzmGxiZvLdeBdA64npG8kZMgTA%2B0mbHq0ezg%3D
review_required_contamination,slab,GV-PK-CG-10,9f0302d8-ec52-4db7-9c53-0b7ea12d714f,174,131,349.91,6.02,75000,214.34,39.78,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",2006 POKEMON EX CRYSTAL GUARDIANS 10/100 SABLEYE HOLO PSA 9,375,https://www.ebay.com/itm/147384748206?_skw=Pokemon+%22Sableye%22+%22Crystal+Guardians%22+%2210%22&hash=item2250d0c8ae:g:~04AAeSw53VqNLEF,GRADED PSA 5 2006 Pokemon EX Sableye-Holo Crystal Guardians #10,411.5,https://www.ebay.com/itm/298365921199?_skw=Pokemon+%22Sableye%22+%22Crystal+Guardians%22+%2210%22&hash=item4577fea7af:g:lroAAeSwXk5qGIoE&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbK%2BE0m7sL3OxtD4mDTGvpfxYsgjHMEcIX%2FUDam6hy6FRe3J9z%2FPFrd4h3qA1Yb5TQpu4bvMysyoKpNUr2rM2uqhTgT6Zb3MRysPyF7JByFNiqX0ZiBPwh%2B1tQv2PGYeiMWUUT8mkpA3Hi6cwmDHEuI%2BFOvgZkCnpjt96eomfXtpp3hEyYcGptRV22%2FOC3HPybGQDZVMCYQkg1CpCGUVkxMQX6kDcWF5usOtCijYefyaQWEGeuCVB3evhI91C%2F3Jm3xDw1CR7RtgDncyifwcEt4pt45GkdRC3eAz9brhn9%2B2fAOiB4Jk9FQQtDWsCNEDR4%3D
review_required_contamination,slab,GV-PK-CG-2,634ae142-9357-4cb4-bf5a-246c976d3007,125,82,325,25,22000,67.69,18.66,"[""candidate_exclusion_flags_present""]",[],PSA 2 2006 Pokemon Crystal Guardians Blastoise Holo Foil 2/100 Rare Low Pop,129.99,https://www.ebay.com/itm/227384243289?_skw=Pokemon+%22Blastoise+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%222%22&hash=item34f1283459:g:ho4AAeSwBmRqKyZh&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbcmJsATZHZHxl9kPVaORd0ZvtuGw2Prh2Sgd62EDNUh5a8sKsslCSBp5zS93%2FfW2PzA0EE1tCVeK%2FCuaS%2BIZRmUW6CIcmgExNEAY24ohsByGMMbI294GHpIyu75B3ryo4J9enTsP%2BV2UfN3o11XBiJyqccvdB6HQpruqPVyFZhlW4OQQvxYaeGvAZF93sw%2F6KNfDMepkHMBAv%2F5A7oD5bvGouowZrqqv9Lhcl537DxqneeAsaxnFfdxY%2BuEQUMt45%2FO%2BlBVTRbJP9D6IHDFd7Iw8FELsJkjs%2FrAJGkwo5E03VOXzjx2B8C5DWQIlrYyJ0CiJ8e8F2n9V%2B2k6W2awTg,"PSA 4 Blastoise Holo #2, 2006 Pokemon English Crystal Guardians, Delta Species",133.89999999999998,https://www.ebay.com/itm/178162765460?_skw=Pokemon+%22Blastoise+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%222%22&hash=item297b540e94:g:YDIAAeSwZXNqE428
review_required_contamination,slab,GV-PK-CG-4,579bbeee-78b9-46e8-b56f-aaf52c6cd3ac,209,112,799,23.99,369420,462.35,16.79,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",PSA 1  2006 POKEMON EX CRYSTAL GUARDIANS #4 CHARIZARD HOLO,280.46,https://www.ebay.com/itm/318463676510?_skw=Pokemon+%22Charizard+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%224%22&hash=item4a25ea105e:g:7GUAAeSw9WRpFoxq,2006 POKEMON EX CRYSTAL GUARDIANS #4 CHARIZARD-HOLO PSA 1,319.99,https://www.ebay.com/itm/206148722925?_skw=Pokemon+%22Charizard+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%224%22&hash=item2fff6be0ed:g:6ywAAeSwphJpuq8w
review_required_contamination,slab,GV-PK-CG-5,70453d58-5852-430c-9479-6aeb6851db6e,73,31,125.99,19.98,10000,79.37,17.07,"[""candidate_exclusion_flags_present""]",[],PSA 9 Dugtrio 5/100 EX Crystal Guardians Pokemon Card Holo MINT,105.28,https://www.ebay.com/itm/157633107735?_skw=Pokemon+%22Dugtrio%22+%22Crystal+Guardians%22+%225%22&hash=item24b3aa5717:g:ZRcAAeSwJbJpc~hT&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGYIO90in6kTsZnfuCV04R%2FzgCX%2B7AHQtXJYLWmJ6Xf%2Box%2ByOKCfk1uR8yNvjfS0k7J2XuWX9%2Bygar5q9NxmBdjiRnfaIfpfVwL4YPpFLDtLhCv34BYgox3Bx1D2nqMi0sCjgfJT35o0ggR4dyjn2fWnnGtRQpMlZN%2BMLWMMv2rs%2FxcV2%2BXXLal8fzkrvLniPQi%2FXlXt3AKASJS06RItSIkfMorCImN8zx1NnfUnaHOnb9YzgVHbTI%2FB7WgBLiLASyu%2FCq%2FSM7DIyAwv5QfbTR36lyDlIWnMtM5HkcAbS%2Fv6qLFIIomgeApHIsY27PCJL78%3D,2006 POKEMON EX CRYSTAL GUARDIANS #5 DUGTRIO-HOLO PSA 9,105.97999999999999,https://www.ebay.com/itm/306574819160?_skw=Pokemon+%22Dugtrio%22+%22Crystal+Guardians%22+%225%22&hash=item4761487f58:g:lPQAAeSwJANpA0eL
review_required_contamination,slab,GV-PK-CG-6,92c0ef50-325a-44d1-b9c2-c2e8bd0d6aba,22,12,99.95,21.99,599.99,6,13.9,"[""candidate_exclusion_flags_present""]",[],PSA 7 NM 2006 POKEMON EX CRYSTAL GUARDIANS #6 LUDICOLO HOLO,39.99,https://www.ebay.com/itm/336622457329?_skw=Pokemon+%22Ludicolo+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%226%22&hash=item4e604311f1:g:f1IAAeSwCKtqI0Mu,Pokemon CGC 8 Ludicolo EX Crystal Guardians 2006 6/100 - Holo,46,https://www.ebay.com/itm/167509931914?_skw=Pokemon+%22Ludicolo+%E2%95%AC%E2%94%A4%22+%22Crystal+Guardians%22+%226%22&hash=item27005eb78a:g:XjgAAeSwBgRoIl0r
review_required_contamination,slab,GV-PK-CG-8,f42f89ba-a8c1-44bc-b809-1a1ddbfccd49,114,63,61,19.2,4616.8,75.69,16.7,"[""candidate_exclusion_flags_present""]",[],CGC NM/MINT + 8.5 Manectric 2006 EX Crystal Guardians 8/100 Holo Pokemon TCG,29.99,https://www.ebay.com/itm/236547780826?_skw=Pokemon+%22Manectric%22+%22Crystal+Guardians%22+%228%22&hash=item371358b0da:g:21YAAeSweM1pTjIV&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaeoA7nVvtzyCWD%2F84VKJX08hADZcvxWTqX9NNfp%2BsZIqtVbjCu6rtbxe10yELS%2FctLgCdhDtnbjCbSZ6tMUmkHFbLVkl7hVgfUtqGB9Cjdr9w%2BOBWe20VYLDLt77HLjfh5rXr%2F9X8UBCE%2BGiBYhVcINiimJSRvkG2Zt0%2BnSO5mgpdQQAI03UiajzAPtlGIAwn2fmV9qSwSVy7m7Qx99GMLB5xh9XFxSyCQYA7%2FxOWY37G8xgYROP1HRUoCFUHPkJMyBERnMzwyY5Ljdm7lAIECbYp4twqyMAiPD8YaX7R3pHp3kdB0M0aeFxxOSlvtIFMfjbwaominkX3Gf2HSLKPj,CGC NM/MINT + 8.5 Manectric 2006 EX Crystal Guardians 8/100 Holo Pokemon TCG,29.99,https://www.ebay.com/itm/236547780826?_skw=Pokemon+%22Manectric%22+%22Crystal+Guardians%22+%228%22&hash=item371358b0da:g:21YAAeSweM1pTjIV&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaeoA7nVvtzyCWD%2F84VKJX08hADZcvxWTqX9NNfp%2BsZIqtVbjCu6rtbxe10yELS%2FctLgCdhDtnbjCbSZ6tMUmkHFbLVkl7hVgfUtqGB9Cjdr9w%2BOBWe20VYLDLt77HLjfjLXUQfFnsfBq8btMhvewYLRbXDQfhjAgmQ4J5jDkw7UtIdclZ2vAICPVPU0bcedWQSGTDmsGXK5dXrX005gqbjAXabloG4xQYCjOYu9Vqnw4%2BaUwQy8Uwyeg%2FbMIrNjiCVe9ZO2ArwGGW9haAguPJFxnzDVOcb33G0e%2FERq9fZ46OurbsZEHh0hNb7Q3Bqj8cpqnsqs8wAtlJc%2FN%2BxILkn
review_required_contamination,slab,GV-PK-CG-9,d15b822e-e771-47f4-8853-23e94dcac0d5,150,89,55.01,2.99,1405.98,25.56,45.05,"[""candidate_exclusion_flags_present""]",[],2006 POKEMON EX CRYSTAL GUARDIANS #9 MAWILE-HOLO PSA 9,130.99,https://www.ebay.com/itm/306891592938?_skw=Pokemon+%22Mawile%22+%22Crystal+Guardians%22+%229%22&hash=item47742a14ea:g:SRMAAeSw9Npp5ayw,2006 POKEMON EX CRYSTAL GUARDIANS #9 MAWILE-HOLO PSA 9,160.99,https://www.ebay.com/itm/117150374542?_skw=Pokemon+%22Mawile%22+%22Crystal+Guardians%22+%229%22&hash=item1b46b4da8e:g:TmQAAeSwFCdp5AP6
review_required_contamination,slab,GV-PK-CG-92,88f5b4ce-74e8-4667-876d-3c9a8dad4b9e,24,11,590,130,8005.98,13.57,42.17,"[""candidate_exclusion_flags_present""]",[],POKEMON 2006 EX Crystal Guardians EXPLOUD EX Holo #92 PSA 8 RARE,177.98000000000002,https://www.ebay.com/itm/227388174749?_skw=Pokemon+%22Exploud+ex%22+%22Crystal+Guardians%22+%2292%22&hash=item34f164319d:g:1MMAAeSwkEFqLt-l,2006 Pokemon Crystal Guardians #92 Exploud EX Holo KSA 9.5 NGM,205.98000000000002,https://www.ebay.com/itm/196030931089?_skw=Pokemon+%22Exploud+ex%22+%22Crystal+Guardians%22+%2292%22&hash=item2da45aa091:g:xyIAAOSwWe1lKuwO
review_required_contamination,slab,GV-PK-DF-1,cc3bbedb-63f7-4253-8f66-e423ed794635,67,47,256.99,49.99,25005.98,97.3,14.07,"[""candidate_exclusion_flags_present""]",[],Graded PSA 7 2006 Pokemon EX AMPHAROS #1 HOLO Dragon Frontiers NM,141,https://www.ebay.com/itm/294885104625?_skw=Pokemon+%22Ampharos+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%221%22&hash=item44a8859bf1:g:6OwAAOSwfHViPJ9y,PSA 1 2006 POKEMON EX DRAGON FRONTIERS AMPHAROS #1/101 RARE HOLO FOIL,155.95,https://www.ebay.com/itm/358697724164?_skw=Pokemon+%22Ampharos+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%221%22&hash=item53840ce904:g:TO8AAeSwQkNqNLue
review_required_contamination,slab,GV-PK-DF-10,cad7f417-5d63-4813-832e-247ff54ee829,220,132,298.85,24.99,25000,83.65,32.96,"[""candidate_exclusion_flags_present""]",[],Pokemon Snorlax EX Dragon Frontiers Holo Rare #10 PSA 6,155.89999999999998,https://www.ebay.com/itm/137257383121?_skw=Pokemon+%22Snorlax+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2210%22&hash=item1ff52d74d1:g:7vUAAeSwBxJp7W0D,2006 Pokemon EX Dragon Frontiers #10 Snorlax Holo KSA 7 NM,195.98000000000002,https://www.ebay.com/itm/198408206986?_skw=Pokemon+%22Snorlax+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2210%22&hash=item2e320cfa8a:g:YhAAAeSwfVJqJRci
review_required_contamination,slab,GV-PK-DF-12,bbe31487-e4fc-46e1-a27d-928ce5417bff,47,21,387,60,25000,64.6,14.12,"[""candidate_exclusion_flags_present""]",[],PSA 4 Typhlosion - Holo 2006 Pokemon EX Dragon Frontiers 12/101,60,https://www.ebay.com/itm/147063541998?_skw=Pokemon+%22Typhlosion+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2212%22&hash=item223dab90ee:g:iToAAeSwAzJpVGEe,Pokemon TYPHLOSION 12/101 (Holo Rare) EX Dragon Frontiers - CGC 6.5,69.94,https://www.ebay.com/itm/204288159798?_skw=Pokemon+%22Typhlosion+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%2212%22&hash=item2f9085f036:g:P-kAAOSwGhlkI8Cr
review_required_contamination,slab,GV-PK-DF-2,944c5732-03ed-4f0c-8d88-df6f96b829b2,74,30,197.51,15,50000,253.15,38.58,"[""candidate_exclusion_flags_present""]","[""extreme_max_to_median_ratio""]",2006 Pokemon EX Dragon Frontiers Feraligatr CGC 5.5 English #2/101 Holo,39.99,https://www.ebay.com/itm/287376252609?_skw=Pokemon+%22Feraligatr+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%222%22&hash=item42e8f59ec1:g:4VcAAeSwVGZqItc7,OCG 6 Feraligatr Holo 2/101 (2006) Pokemon EX (Delta Species) Dragon Frontiers,44.99,https://www.ebay.com/itm/296952665346?_skw=Pokemon+%22Feraligatr+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%222%22&hash=item4523c21502:g:vaoAAOSwCkVnjWWJ
review_required_contamination,slab,GV-PK-DF-3,e860c444-6500-4d10-91b3-045a9301aa93,37,16,587.42,40,22005.98,37.46,38.16,"[""candidate_exclusion_flags_present""]",[],Pokemon Heracross EX Dragon Frontiers Holo Rare #3 CGC 9 Mint,125,https://www.ebay.com/itm/336424660612?_skw=Pokemon+%22Heracross+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%223%22&hash=item4e5478ee84:g:KfYAAeSw1lVphq6h,2006 Pokemon EX Dragon Frontiers #3 Heracross Holo KSA 9.5 NGM,165.98000000000002,https://www.ebay.com/itm/196384569179?_skw=Pokemon+%22Heracross+%E2%95%AC%E2%94%A4%22+%22Dragon+Frontiers%22+%223%22&hash=item2db96eb75b:g:n44AAeSwdYhovjVd&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbJ%2Fxs2wc13XIMncQXr%2F0NkcJfmYiiyW%2BraugjY%2F7b7UyrspGIR0z5II96wOGLYsEkfkFTeLAfIy22nQ0LAZ899996IVLYazQ3EoKI2RTX7k3q819o7zv9uUJiM9zB9gb60HsDkPRhPbfmZDvqzOxWSTnMUellOIZiEM5UixSwruJSvYmj03tLLZdBG6QEuIoJpo7Ltm1KkI%2BfcIS9CMcij9jGJzvVDMc3pBU5kqL9giNLv1WTb5afnUbj1KKZV2CMhB9EWsb9UZg62r8mi%2BkEgRrIX5%2BrAnlC51vIedDpvUK6SEB6gKhMLVeThwR3YU0ibbDKSm8tE704im0i46xAX
